id,alias,name,image_url,is_closed,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
vpMIsdom05-oOBeF6ajESg,uchi-miami-miami,Uchi Miami,https://s3-media0.fl.yelpcdn.com/bphoto/o2-KIT0wWh_ZPlsAbO8dsw/o.jpg,False,701,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.7,"{'latitude': 25.800591299540915, 'longitude': -80.20051500855185}",[],$$$,"{'address1': '252 NW 25th St', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33127', 'country': 'US', 'state': 'FL', 'display_address': ['252 NW 25th St', 'Miami, FL 33127']}",13059950915.0,(305) 995-0915,10248.472111465637
nTsEr_CQqsA8zwLV4kT5nA,cafe-la-trova-miami,Cafe La Trova,https://s3-media0.fl.yelpcdn.com/bphoto/CJenu6bLjLVjVwcSYc-CxQ/o.jpg,False,1295,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.4,"{'latitude': 25.7662659, 'longitude': -80.21063}","['pickup', 'delivery']",$$$,"{'address1': '971 SW 8th St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33130', 'country': 'US', 'state': 'FL', 'display_address': ['971 SW 8th St', 'Miami, FL 33130']}",17866154379.0,(786) 615-4379,7895.952565491261
hZ66PVSH6Miscv2n8KxAEg,greenstreet-cafe-miami-3,Greenstreet Cafe,https://s3-media0.fl.yelpcdn.com/bphoto/wysPsG5K-r398GmzMUeYdg/o.jpg,False,2681,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.2,"{'latitude': 25.72676, 'longitude': -80.24405}",['delivery'],$$,"{'address1': '3468 Main Hwy', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3468 Main Hwy', 'Miami, FL 33133']}",13054440244.0,(305) 444-0244,5273.470340485704
SsIMtruy7PQXZZQx3Fs0vA,cafe-versailles-miami,Cafe Versailles,https://s3-media0.fl.yelpcdn.com/bphoto/n5ES9yCFhLjOzydHfKDAKw/o.jpg,False,417,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.9,"{'latitude': 25.76507444085303, 'longitude': -80.25282474353001}",[],$,"{'address1': '3555 SW 8th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33135', 'country': 'US', 'state': 'FL', 'display_address': ['3555 SW 8th St', 'Miami, FL 33135']}",13054412500.0,(305) 441-2500,3781.393966824152
MxtjG2Oln03fQPbCkYPt5g,la-patagonia-argentina-miami,La Patagonia Argentina,https://s3-media0.fl.yelpcdn.com/bphoto/cIY-25l6C-xrflf7JRr2cg/o.jpg,False,434,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'argentine', 'title': 'Argentine'}]",4.2,"{'latitude': 25.778542, 'longitude': -80.274011}",['delivery'],$$,"{'address1': '4802 NW 7th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['4802 NW 7th St', 'Miami, FL 33126']}",13054431668.0,(305) 443-1668,3186.1430631376907
R_sFcN9xECj1bIYFkTIhcQ,the-biltmore-brunch-coral-gables,The Biltmore Brunch,https://s3-media0.fl.yelpcdn.com/bphoto/ULn9FqTljboySgkME8HQgg/o.jpg,False,101,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wedding_planning', 'title': 'Wedding Planning'}]",3.6,"{'latitude': 25.740788, 'longitude': -80.278556}",[],$$$$,"{'address1': '1200 Anastasia Ave', 'address2': 'Anastasia Ave,', 'address3': None, 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['1200 Anastasia Ave', 'Anastasia Ave,', 'Coral Gables, FL 33134']}",18553116903.0,(855) 311-6903,1704.7016336610834
YCIcD8zaluU7i9AfsoJplQ,matsuri-coral-terrace,Matsuri,https://s3-media0.fl.yelpcdn.com/bphoto/GHfdG6trQUS6-A6XUiVZHA/o.jpg,False,930,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': 25.734722326687, 'longitude': -80.2879967867714}",['pickup'],$$,"{'address1': '5759 Bird Rd', 'address2': '', 'address3': '', 'city': 'Coral Terrace', 'zip_code': '33155', 'country': 'US', 'state': 'FL', 'display_address': ['5759 Bird Rd', 'Coral Terrace, FL 33155']}",13056631615.0,(305) 663-1615,2013.360371995776
zVCp5OmpE5Y_itQTALgBtg,drinking-pig-bbq-miami-2,Drinking Pig BBQ,https://s3-media0.fl.yelpcdn.com/bphoto/266YpLrTDDe5D_p1G8539Q/o.jpg,False,56,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.2,"{'latitude': 25.727325, 'longitude': -80.24344}",[],,"{'address1': '3444 Main Hwy', 'address2': 'Ste 16', 'address3': '', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3444 Main Hwy', 'Ste 16', 'Miami, FL 33133']}",17865344244.0,(786) 534-4244,5337.596849845736
krKmADOKM1KjVm4F0rL8lQ,ghee-indian-kitchen-miami-5,Ghee Indian Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/6gAYnpC1SBaXcZIU8AzLoA/o.jpg,False,916,"[{'alias': 'indpak', 'title': 'Indian'}]",4.3,"{'latitude': 25.68708, 'longitude': -80.3127675}",['delivery'],$$$,"{'address1': '8965 SW 72nd Pl', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33156', 'country': 'US', 'state': 'FL', 'display_address': ['8965 SW 72nd Pl', 'Miami, FL 33156']}",13059681850.0,(305) 968-1850,7718.852510961951
t2wmQb6fCHXEXylvQ_b3lw,carnicero-steakhouse-miami,Carnicero Steakhouse,https://s3-media0.fl.yelpcdn.com/bphoto/wVz6t_rMIOpAUTX-YT0fnQ/o.jpg,False,194,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.1,"{'latitude': 25.7719163, 'longitude': -80.2575827}",[],$$$,"{'address1': '3805 W Flagler St', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['3805 W Flagler St', 'Miami, FL 33134']}",17863625600.0,(786) 362-5600,3716.7477071688063
q_0IB7puKxFrmJHwjpnJBw,flanigans-coconut-grove-coconut-grove,Flanigan's - Coconut Grove,https://s3-media0.fl.yelpcdn.com/bphoto/_cVoIkqmYVj8DtlCbOe5Og/o.jpg,False,973,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American'}]",3.7,"{'latitude': 25.73583706875199, 'longitude': -80.2383613}",['pickup'],$$,"{'address1': '2721 Bird Ave', 'address2': '', 'address3': '', 'city': 'Coconut Grove', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['2721 Bird Ave', 'Coconut Grove, FL 33133']}",13054461114.0,(305) 446-1114,5323.368306417564
4mmMeIIVKFwH6Zdm9Awbpw,belly-fish-miami-3,Belly Fish,https://s3-media0.fl.yelpcdn.com/bphoto/vJs1IyJJ-uy1fwz6SVV7IA/o.jpg,False,104,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.3,"{'latitude': 25.73394497090103, 'longitude': -80.25557414688785}",[],$$,"{'address1': '3060 SW 37th Ave', 'address2': 'Ste 104', 'address3': '', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3060 SW 37th Ave', 'Ste 104', 'Miami, FL 33133']}",17865506267.0,(786) 550-6267,3871.682070456338
xvXGIah0QVNj2uCF7xd2EA,mint-beirut-no-title,Mint Beirut,https://s3-media0.fl.yelpcdn.com/bphoto/FuVhnA7dBUK0PMRnKyTIAQ/o.jpg,False,85,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'lebanese', 'title': 'Lebanese'}]",4.7,"{'latitude': 25.771816, 'longitude': -80.264648}","['pickup', 'delivery']",,"{'address1': '4249 W Flagler St', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['4249 W Flagler St', 'Miami, FL 33126']}",13054438664.0,(305) 443-8664,3152.584446441854
fMk82DdXMJ_MULphyQM74w,la-fresa-francesa-hialeah,La Fresa Francesa,https://s3-media0.fl.yelpcdn.com/bphoto/cjQP2Nm4BIPZm9T5PvHdfw/o.jpg,False,1035,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",4.6,"{'latitude': 25.8245678, 'longitude': -80.2824781}","['pickup', 'delivery']",$$,"{'address1': '59 W 3rd St', 'address2': '', 'address3': '', 'city': 'Hialeah', 'zip_code': '33010', 'country': 'US', 'state': 'FL', 'display_address': ['59 W 3rd St', 'Hialeah, FL 33010']}",17867176886.0,(786) 717-6886,8002.339215174723
AVhrvhjtFsvAtIxkIZClHA,hereford-grill-miami-4,Hereford Grill,https://s3-media0.fl.yelpcdn.com/bphoto/qz2BEicu_XviPTRjwD6a4w/o.jpg,False,153,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.1,"{'latitude': 25.77914672946559, 'longitude': -80.265466883811}",['delivery'],$$$,"{'address1': '782 NW 42nd Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['782 NW 42nd Ave', 'Miami, FL 33126']}",13059747455.0,(305) 974-7455,3698.438021311662
zsJoDVfWfiA8pYMey2Ix2Q,the-b100m-miami-2,The B100M,https://s3-media0.fl.yelpcdn.com/bphoto/iVPy_w4PtXgj3hH5zC6JCg/o.jpg,False,27,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.9,"{'latitude': 25.775815496512102, 'longitude': -80.18824559228811}",[],,"{'address1': '100 Biscayne Blvd', 'address2': 'Ste 104', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['100 Biscayne Blvd', 'Ste 104', 'Miami, FL 33132']}",17865425868.0,(786) 542-5868,10316.237876276164
HWiC4uOCcQTjSiu_KAi1zw,mangrove-miami,Mangrove,https://s3-media0.fl.yelpcdn.com/bphoto/m0wv1ixW5Ls9EE5u165j0Q/o.jpg,False,103,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.6,"{'latitude': 25.774113658037223, 'longitude': -80.19557929999999}",[],,"{'address1': '103 NW 1st Ave', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33128', 'country': 'US', 'state': 'FL', 'display_address': ['103 NW 1st Ave', 'Miami, FL 33128']}",13056142736.0,(305) 614-2736,9557.911016137428
15vmqRJwdFcGAx7g_EHvFg,taqueria-los-potrillos-miami-2,Taqueria Los Potrillos,https://s3-media0.fl.yelpcdn.com/bphoto/JPZZul_WY-bFZpX88Bu5HQ/o.jpg,False,177,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.4,"{'latitude': 25.7790887849913, 'longitude': -80.2607780322433}",['delivery'],$$,"{'address1': '3937 NW 7th St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['3937 NW 7th St', 'Miami, FL 33126']}",13054562002.0,(305) 456-2002,3998.125832424552
sAqV3GmjGLn0w5qUpZpvvQ,ichimi-gables-coral-gables-2,Ichimi - Gables,https://s3-media0.fl.yelpcdn.com/bphoto/n5r-PuKJcJpAPVqoDl9jaA/o.jpg,False,1630,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'izakaya', 'title': 'Izakaya'}]",4.4,"{'latitude': 25.75003305410282, 'longitude': -80.26082076877175}","['restaurant_reservation', 'pickup', 'delivery']",$$,"{'address1': '2330 Salzedo St', 'address2': '', 'address3': '', 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['2330 Salzedo St', 'Coral Gables, FL 33134']}",13059607016.0,(305) 960-7016,2744.797678574156
XAoeEKu6DvERPbEZu73m8g,tavolo-miami-2,Tavolo,https://s3-media0.fl.yelpcdn.com/bphoto/umeUjoxWC1MYAKhv-H1JoA/o.jpg,False,2,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 25.781137092176387, 'longitude': -80.29193862944774}",['delivery'],,"{'address1': '5800 Waterford District Dr', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['5800 Waterford District Dr', 'Miami, FL 33126']}",13052644888.0,(305) 264-4888,3171.7125805220453
d881dT_RC64MOjXgH3fVuA,latin-cafe-2000-miami,Latin Cafe 2000,https://s3-media0.fl.yelpcdn.com/bphoto/RtCHT0jZCLEyx3J8cPXXXQ/o.jpg,False,649,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cuban', 'title': 'Cuban'}]",3.6,"{'latitude': 25.78029, 'longitude': -80.26372}","['pickup', 'delivery']",$$,"{'address1': '875 NW 42nd Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['875 NW 42nd Ave', 'Miami, FL 33126']}",13056424700.0,(305) 642-4700,3897.744443998662
9PEF_qX-3FU4iMmKgk98eA,taqueria-viva-méxico-miami-2,Taqueria Viva México,https://s3-media0.fl.yelpcdn.com/bphoto/PyTjKzrT-bZ7G-4TjoMUjA/o.jpg,False,537,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.4,"{'latitude': 25.765025, 'longitude': -80.237216}","['pickup', 'delivery']",$,"{'address1': '2516 SW 8th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33135', 'country': 'US', 'state': 'FL', 'display_address': ['2516 SW 8th St', 'Miami, FL 33135']}",17863602214.0,(786) 360-2214,5266.995345313749
qcJR_IqnKz3AJituEd8i1Q,sweet-dogs-miami,Sweet Dogs,https://s3-media0.fl.yelpcdn.com/bphoto/eBqQYrkQ0f7JXF2DED4r5Q/o.jpg,False,759,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'tradamerican', 'title': 'American'}, {'alias': 'popcorn', 'title': 'Popcorn Shops'}]",4.7,"{'latitude': 25.7644024, 'longitude': -80.27262868926077}",['pickup'],$,"{'address1': '4749 SW 8th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['4749 SW 8th St', 'Miami, FL 33134']}",13054484900.0,(305) 448-4900,2010.349632103049
kG8t6gBsarlvsxIocFUkAQ,miranda-cuisine-and-bar-miami-springs-3,Miranda Cuisine & Bar,https://s3-media0.fl.yelpcdn.com/bphoto/yUkfBlKT877p4ntMF3kvTQ/o.jpg,False,111,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'New American'}]",4.4,"{'latitude': 25.80882, 'longitude': -80.2661}",['delivery'],$$,"{'address1': '4299 NW 36th St', 'address2': 'Fl 1', 'address3': '', 'city': 'Miami Springs', 'zip_code': '33166', 'country': 'US', 'state': 'FL', 'display_address': ['4299 NW 36th St', 'Fl 1', 'Miami Springs, FL 33166']}",17864096490.0,(786) 409-6490,6597.949376211834
6LbVL8LOVJGpytjzi4OkNw,atchanas-homegrown-thai-miami-2,Atchana's Homegrown Thai,https://s3-media0.fl.yelpcdn.com/bphoto/eUjccekfEfTF-fGZJPzfHg/o.jpg,False,391,"[{'alias': 'thai', 'title': 'Thai'}]",4.4,"{'latitude': 25.7278220860767, 'longitude': -80.2451561763883}","['pickup', 'delivery']",$$,"{'address1': '3194 Commodore Plz', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3194 Commodore Plz', 'Miami, FL 33133']}",13057740404.0,(305) 774-0404,5117.684513213753
Bs2wZRwOxbiMfS_HYHLc3w,ossobuco-miami-2,Ossobuco Miami- Steak house,https://s3-media0.fl.yelpcdn.com/bphoto/esPXkizvD2Q6EI2aze7F4w/o.jpg,False,149,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.6,"{'latitude': 25.802079562436138, 'longitude': -80.19629606283328}",[],,"{'address1': '62 NW 27th St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33127', 'country': 'US', 'state': 'FL', 'display_address': ['62 NW 27th St', 'Miami, FL 33127']}",13053391166.0,(305) 339-1166,10695.756327935233
7nCH2ojnZh7qAfB0QPb2-w,slab-daddy-barbecue-miami,Slab Daddy Barbecue,https://s3-media0.fl.yelpcdn.com/bphoto/YRPHgmKo5_o5MbGNQG5BUQ/o.jpg,False,51,"[{'alias': 'bbq', 'title': 'Barbeque'}]",4.4,"{'latitude': 25.795484204546028, 'longitude': -80.2088363}",[],,"{'address1': '795 NW 20th St', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33127', 'country': 'US', 'state': 'FL', 'display_address': ['795 NW 20th St', 'Miami, FL 33127']}",13059827415.0,(305) 982-7415,9241.883552839136
6fv_GBeY64sepsNsNh3VGg,fugato-coral-gables,Fugato,https://s3-media0.fl.yelpcdn.com/bphoto/liFAkxCLwJBaqEjUf4YpMQ/o.jpg,False,129,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.7,"{'latitude': 25.75304, 'longitude': -80.26141}",['delivery'],$$$,"{'address1': '325 Alcazar Ave', 'address2': None, 'address3': '', 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['325 Alcazar Ave', 'Coral Gables, FL 33134']}",17864202910.0,(786) 420-2910,2666.6141275094687
IGRrxE67NkYm3GnegZ3YWQ,catch-of-the-day-miami,Catch Of The Day,https://s3-media0.fl.yelpcdn.com/bphoto/LMQ6ho1rl2Akp2WgUpqvWw/o.jpg,False,737,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.6,"{'latitude': 25.78224, 'longitude': -80.26442}",['delivery'],$$,"{'address1': '1050 NW 42nd Ave', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['1050 NW 42nd Ave', 'Miami, FL 33126']}",13054464500.0,(305) 446-4500,4037.480805113507
07EtzVkziCory7__msq7oQ,chugs-diner-miami,Chug's Diner,https://s3-media0.fl.yelpcdn.com/bphoto/3DTHGEFfQlvEkI357Tinug/o.jpg,False,644,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'caribbean', 'title': 'Caribbean'}]",3.9,"{'latitude': 25.727446967129996, 'longitude': -80.24317518063626}",['delivery'],$$,"{'address1': '3444 Main Hwy', 'address2': 'Ste 21', 'address3': None, 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3444 Main Hwy', 'Ste 21', 'Miami, FL 33133']}",17863532940.0,(786) 353-2940,5307.4284913429465
M9QsnSNGdOzBqpGE0lcCaA,kru-s-kitchen-miami,Krüs Kitchen,https://s3-media0.fl.yelpcdn.com/bphoto/EfLSShgT0phAnXtTA-M2Iw/o.jpg,False,95,"[{'alias': 'newamerican', 'title': 'New American'}]",4.3,"{'latitude': 25.7275933, 'longitude': -80.2426078}",['pickup'],,"{'address1': '3413 Main Hwy', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3413 Main Hwy', 'Miami, FL 33133']}",17865183998.0,(786) 518-3998,5359.547686781618
slvV-dnTf2HCi2JgDjjWdg,guys-burger-joint-miami,Guys Burger Joint,https://s3-media0.fl.yelpcdn.com/bphoto/hhKd-N7zV0SqbWFrA0u0Ww/o.jpg,False,6,"[{'alias': 'burgers', 'title': 'Burgers'}]",4.3,"{'latitude': 25.7788729807323, 'longitude': -80.1775033134918}",[],$,"{'address1': 'Port of Miami', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['Port of Miami', 'Miami, FL 33132']}",,,11442.706453473227
l9cOs1k4BMGHIbKCQJQ8rg,cotoletta-miami,Cotoletta,https://s3-media0.fl.yelpcdn.com/bphoto/ki7gQkv-fUBE5b7suGaloA/o.jpg,False,70,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'italian', 'title': 'Italian'}]",4.6,"{'latitude': 25.727764, 'longitude': -80.245421}",[],,"{'address1': '3206 Grand Ave', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3206 Grand Ave', 'Miami, FL 33133']}",17864097151.0,(786) 409-7151,5096.697574886451
XxQ-z1_U5ByzAn6IuYy4aA,meraki-greek-bistro-miami-3,Meraki Greek Bistro,https://s3-media0.fl.yelpcdn.com/bphoto/fVg8Hr28BL57uoy4sY81iw/o.jpg,False,420,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.2,"{'latitude': 25.7270587, 'longitude': -80.24368423}",['pickup'],$$,"{'address1': '3462 Main Hwy', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3462 Main Hwy', 'Miami, FL 33133']}",17862547079.0,(786) 254-7079,5287.595987296073
gosIrtHXK9sgKEyhu6j_zQ,chimba-miami,CHIMBA,https://s3-media0.fl.yelpcdn.com/bphoto/3KbKmlzuyyKpSxVcLQpRQQ/o.jpg,False,128,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'argentine', 'title': 'Argentine'}]",4.5,"{'latitude': 25.8038, 'longitude': -80.19136}","['pickup', 'delivery']",,"{'address1': '2830 NE 2nd Ave', 'address2': None, 'address3': '', 'city': 'Miami', 'zip_code': '33137', 'country': 'US', 'state': 'FL', 'display_address': ['2830 NE 2nd Ave', 'Miami, FL 33137']}",17865585898.0,(786) 558-5898,11218.426563314006
miWNK6TId8YaE-sbEB9zmw,frankie-and-wallys-coral-gables,Frankie And Wally's,https://s3-media0.fl.yelpcdn.com/bphoto/nNtCHA5sYb5WZipGLXvAAg/o.jpg,False,26,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'delis', 'title': 'Delis'}]",4.3,"{'latitude': 25.745378013257746, 'longitude': -80.25927264243364}",[],,"{'address1': '216 Palermo Ave', 'address2': '', 'address3': None, 'city': 'Coral Gables', 'zip_code': '33134', 'country': 'US', 'state': 'FL', 'display_address': ['216 Palermo Ave', 'Coral Gables, FL 33134']}",13058003354.0,(305) 800-3354,2998.951592538609
sWSzsElqCo-HHO_LUJWhow,serafina-miami,Serafina,https://s3-media0.fl.yelpcdn.com/bphoto/a97gJX-5G7EgL3_XrAEMJg/o.jpg,False,35,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.1,"{'latitude': 25.78100518205526, 'longitude': -80.1913518692783}",[],,"{'address1': '652 NE 2nd Ave', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33132', 'country': 'US', 'state': 'FL', 'display_address': ['652 NE 2nd Ave', 'Miami, FL 33132']}",13059021851.0,(305) 902-1851,10177.546352922089
KXv8dsRBmOmGwRTqX_Rr8A,ariete-miami-2,Ariete,https://s3-media0.fl.yelpcdn.com/bphoto/-98SYt87VE-Gsc8xNf0n0A/o.jpg,False,742,"[{'alias': 'newamerican', 'title': 'New American'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 25.7251094, 'longitude': -80.2453951}",['pickup'],$$$$,"{'address1': '3540 Main Hwy', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33133', 'country': 'US', 'state': 'FL', 'display_address': ['3540 Main Hwy', 'Miami, FL 33133']}",13056405862.0,(305) 640-5862,5268.25519279074
jOPPqsJ7TJQyix3nsDuIlw,urbano-cucina-italiana-miami,Urbano Cucina Italiana,https://s3-media0.fl.yelpcdn.com/bphoto/i1RDqX9nERtDEMM7SKli9w/o.jpg,False,97,"[{'alias': 'italian', 'title': 'Italian'}]",4.4,"{'latitude': 25.7781048, 'longitude': -80.2896454}",[],$$,"{'address1': '5749 NW 7th St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33126', 'country': 'US', 'state': 'FL', 'display_address': ['5749 NW 7th St', 'Miami, FL 33126']}",13052661355.0,(305) 266-1355,2950.093638153151
LAGUcnPAa8ByFqq7J4WNjQ,la-camaronera-seafood-joint-and-fish-market-miami-2,La Camaronera Seafood Joint & Fish Market,https://s3-media0.fl.yelpcdn.com/bphoto/nh90zVmrMEb36_fUNqFsgg/o.jpg,False,1024,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'seafoodmarkets', 'title': 'Seafood Markets'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",4.1,"{'latitude': 25.7725377, 'longitude': -80.2277893}","['pickup', 'delivery']",$$,"{'address1': '1952 W Flagler St', 'address2': '', 'address3': '', 'city': 'Miami', 'zip_code': '33135', 'country': 'US', 'state': 'FL', 'display_address': ['1952 W Flagler St', 'Miami, FL 33135']}",13056423322.0,(305) 642-3322,6423.744158609752
VQhQ0LI3r9T_PHJvAeyp0Q,blue-elephant-miami,Blue Elephant,https://s3-media0.fl.yelpcdn.com/bphoto/ycvI62hVwYaUsXk9p8bg1w/o.jpg,False,157,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 25.73265, 'longitude': -80.33117}","['pickup', 'delivery']",$$,"{'address1': '8384 SW 40th St', 'address2': '', 'address3': None, 'city': 'Miami', 'zip_code': '33155', 'country': 'US', 'state': 'FL', 'display_address': ['8384 SW 40th St', 'Miami, FL 33155']}",17865345355.0,(786) 534-5355,4864.816661220173
tSJNc25EKw2GxGM6Mm9Ztg,casa-lucas-restaurant-miami,Casa Lucas Restaurant,https://s3-media0.fl.yelpcdn.com/bphoto/pnZP0GJLJj1cGEJ-RQYwzQ/o.jpg,False,1,"[{'alias': 'spanish', 'title': 'Spanish'}]",5.0,"{'latitude': 25.761521176971645, 'longitude': -80.325271}",[],,"{'address1': '7950 SW 8th St', 'address2': None, 'address3': None, 'city': 'Miami', 'zip_code': '33144', 'country': 'US', 'state': 'FL', 'display_address': ['7950 SW 8th St', 'Miami, FL 33144']}",17865344109.0,(786) 534-4109,3850.7618180067593
